"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C5orf56",0,2.16377641759651,0.374,0.109,0,"6","C5orf56"
"AOAH1",0,2.27754032201668,0.374,0.111,0,"6","AOAH"
"KLRF1",0,5.42537825630694,0.271,0.008,0,"6","KLRF1"
"ANXA61",0,1.2564951387709,0.542,0.28,0,"6","ANXA6"
"CX3CR11",0,2.77487075548924,0.316,0.062,0,"6","CX3CR1"
"UBE2F1",0,1.91344008698878,0.368,0.12,0,"6","UBE2F"
"BIN22",0,1.54301162290084,0.6,0.355,0,"6","BIN2"
"FCRL6",0,3.59631857891398,0.252,0.022,0,"6","FCRL6"
"IFITM21",0,1.01812147520459,0.923,0.696,0,"6","IFITM2"
"RAC2",0,1.34660793414456,0.858,0.639,0,"6","RAC2"
"SDF4",0,2.03843870085379,0.329,0.114,0,"6","SDF4"
"ASCL2",0,2.86061292518709,0.265,0.053,0,"6","ASCL2"
"UCP21",0,1.1076397440012,0.761,0.549,0,"6","UCP2"
"ABHD17A",0,2.75862075933293,0.252,0.05,0,"6","ABHD17A"
"CALM12",0,1.04672784145556,0.865,0.666,0,"6","CALM1"
"UBB1",0,1.39978381496048,0.955,0.772,0,"6","UBB"
"ARPC22",0,0.781350668293065,0.923,0.795,0,"6","ARPC2"
"MYL12A2",0,0.971713188438649,0.987,0.867,0,"6","MYL12A"
"TXNIP1",0,0.884435796395689,0.871,0.752,0,"6","TXNIP"
"HLA-E1",0,1.07295474699892,0.974,0.882,0,"6","HLA-E"
"CFL12",0,0.749740150392333,0.994,0.911,0,"6","CFL1"
"HLA-B1",0,0.984258057889844,1,0.945,0,"6","HLA-B"
"PFN13",0,0.970426531160443,0.994,0.942,0,"6","PFN1"
"HLA-A2",0,1.15578597488044,1,0.963,0,"6","HLA-A"
"HLA-C1",0,1.24130365312027,1,0.98,0,"6","HLA-C"
"B2M2",0,0.940562393645345,1,1,0,"6","B2M"
"CMC1",2.22044604925031e-16,2.06850677254008,0.271,0.082,3.04511971194188e-12,"6","CMC1"
"CYBA2",2.22044604925031e-16,0.669634865600877,0.961,0.84,3.04511971194188e-12,"6","CYBA"
"SERF22",4.44089209850063e-16,0.67433394091899,0.948,0.851,6.09023942388376e-12,"6","SERF2"
"GLIPR21",2.22044604925031e-15,1.53324519144009,0.445,0.211,3.04511971194188e-11,"6","GLIPR2"
"CCND32",2.44249065417534e-15,1.16559817391113,0.606,0.401,3.34963168313607e-11,"6","CCND3"
"C9orf1421",4.21884749357559e-15,1.44048231220955,0.465,0.228,5.78572745268957e-11,"6","C9orf142"
"ACTB2",6.88338275267597e-15,0.609219107125186,1,0.992,9.43987110701983e-11,"6","ACTB"
"PSME22",8.65973959207622e-15,0.994071730791311,0.748,0.542,1.18759668765733e-10,"6","PSME2"
"NDUFB21",2.73114864057789e-14,1.58147335242047,0.561,0.336,3.74549724568851e-10,"6","NDUFB2"
"LAMP1",4.15223411209809e-14,1.67488191392389,0.406,0.191,5.69437386133131e-10,"6","LAMP1"
"BZW1",5.37347943918576e-14,1.61182916861971,0.361,0.152,7.36918970289935e-10,"6","BZW1"
"IL2RG2",1.15019105351166e-13,1.20144670845316,0.645,0.428,1.57737201078589e-09,"6","IL2RG"
"PSME1",1.98507876802978e-13,0.648789323047588,0.852,0.731,2.72233702247604e-09,"6","PSME1"
"MYL62",2.1049828546893e-13,0.547267656029696,0.948,0.847,2.8867734869209e-09,"6","MYL6"
"BSG1",2.66009436700188e-13,1.39168547239624,0.452,0.237,3.64805341490637e-09,"6","BSG"
"HSPA52",3.38618022510673e-13,1.50048708529572,0.4,0.188,4.64380756071137e-09,"6","HSPA5"
"DRAP11",5.07371922253697e-13,0.886227330053512,0.671,0.454,6.95809854178719e-09,"6","DRAP1"
"PRMT2",7.91811061162662e-13,1.56730076148545,0.413,0.206,1.08588968927847e-08,"6","PRMT2"
"CALR1",9.80993064558788e-13,1.4518246723607,0.477,0.268,1.34533388873592e-08,"6","CALR"
"ITGB7",1.10800257857591e-12,1.5519259330339,0.316,0.13,1.519514736259e-08,"6","ITGB7"
"PSMB81",1.40443212615082e-12,1.12464242946557,0.665,0.447,1.92603821780324e-08,"6","PSMB8"
"DBI1",1.55631063591954e-12,1.09595192404945,0.555,0.344,2.13432440610006e-08,"6","DBI"
"SELT1",3.04423153352218e-12,1.25483406420042,0.49,0.289,4.17485912507232e-08,"6","SELT"
"CD164",4.15134593367839e-12,1.30349301017735,0.529,0.333,5.69315581344654e-08,"6","CD164"
"PPIA1",1.84960935456502e-11,0.673330351053649,0.839,0.737,2.53655426885047e-07,"6","PPIA"
"CISD3",2.03943528731543e-11,1.81808572835901,0.29,0.118,2.79688155302438e-07,"6","CISD3"
"SH3BGRL33",2.45767850515222e-11,0.490370428360763,0.955,0.853,3.37046030196575e-07,"6","SH3BGRL3"
"PPP1CA1",3.06663583415911e-11,0.934772158248786,0.671,0.51,4.20558438296581e-07,"6","PPP1CA"
"ANXA13",3.1312508141923e-11,0.720898209633997,0.787,0.581,4.29419736658332e-07,"6","ANXA1"
"HNRNPA2B11",5.52093926131647e-11,1.0132659781799,0.735,0.631,7.57141610296941e-07,"6","HNRNPA2B1"
"JAK1",5.85000936581537e-11,1.36250054587296,0.374,0.189,8.02270284427919e-07,"6","JAK1"
"SUN21",8.87627749079911e-11,1.1986034520209,0.432,0.24,1.21729269508819e-06,"6","SUN2"
"MRPS6",1.52330592584349e-10,1.83020696944454,0.329,0.153,2.08906174670176e-06,"6","MRPS6"
"HNRNPA31",2.67739608261763e-10,0.928015346124531,0.503,0.3,3.67178098770182e-06,"6","HNRNPA3"
"ARL6IP1",2.70767408494521e-10,1.38157317384912,0.361,0.181,3.71330424009386e-06,"6","ARL6IP1"
"CAP12",2.92875945717697e-10,1.01467616001858,0.574,0.404,4.01650071957249e-06,"6","CAP1"
"SLC9A3R11",3.16962900370754e-10,1.94093463586553,0.323,0.154,4.34682921568452e-06,"6","SLC9A3R1"
"KLRG11",3.3378344532764e-10,1.65952451261424,0.265,0.106,4.57750616922326e-06,"6","KLRG1"
"GNG21",3.3610980665344e-10,1.80802795914061,0.271,0.116,4.60940988844527e-06,"6","GNG2"
"PRDX52",4.69828398408367e-10,0.962255207581899,0.523,0.344,6.44322665577235e-06,"6","PRDX5"
"PTGER2",6.64303501096697e-10,1.57505341479442,0.29,0.129,9.1102582140401e-06,"6","PTGER2"
"PRKCH",7.2767636360993e-10,1.58115784850767,0.271,0.118,9.97935365054659e-06,"6","PRKCH"
"MALAT12",1.0824752205707e-09,0.316737095155128,1,1,1.48450651749066e-05,"6","MALAT1"
"FLOT1",1.10245568230027e-09,1.61004688182204,0.258,0.106,1.5119077227066e-05,"6","FLOT1"
"YWHAQ2",1.9357475622428e-09,1.04181446205962,0.458,0.279,2.65468420685977e-05,"6","YWHAQ"
"ACTG13",3.12027137461257e-09,0.774065084184282,0.929,0.86,4.27914016314368e-05,"6","ACTG1"
"POLR2G",4.89508855672227e-09,1.06287238692581,0.406,0.234,6.71312444668892e-05,"6","POLR2G"
"FDPS",5.3023867518931e-09,1.4569872432518,0.277,0.128,7.27169319154619e-05,"6","FDPS"
"EIF3G",5.74863068258935e-09,0.780819416831054,0.684,0.571,7.88367211810304e-05,"6","EIF3G"
"SKAP1",6.7423406857614e-09,1.45934054900688,0.284,0.132,9.24644601645319e-05,"6","SKAP1"
"SYTL11",7.20464266024123e-09,1.41302812281326,0.316,0.16,9.88044694425483e-05,"6","SYTL1"
"TMED91",9.74572089695869e-09,1.11059658887031,0.413,0.243,0.000133652816380891,"6","TMED9"
"UBC2",9.94147919541888e-09,0.521141541997659,0.923,0.849,0.000136337445685975,"6","UBC"
"FGR2",1.08885336302933e-08,1.42902063521029,0.381,0.206,0.000149325350205842,"6","FGR"
"PSMC41",1.11642801670087e-08,1.98130086426861,0.316,0.159,0.000153106938210357,"6","PSMC4"
"LYAR1",1.22078049891172e-08,1.81969137471556,0.342,0.172,0.000167417837620754,"6","LYAR"
"MYL12B3",1.40392026892755e-08,0.507730271688217,0.813,0.694,0.000192533625680724,"6","MYL12B"
"ARPC41",2.35633463852025e-08,1.00722968008145,0.465,0.307,0.000323147732326667,"6","ARPC4"
"BTN3A21",2.87595487424852e-08,0.908925076438473,0.368,0.207,0.000394408451454442,"6","BTN3A2"
"PPIB1",2.9811513480027e-08,0.74589080715855,0.613,0.468,0.00040883509586509,"6","PPIB"
"RCN2",3.3999605797419e-08,1.35516107967709,0.265,0.124,0.000466270593905804,"6","RCN2"
"AES3",3.54172007277498e-08,0.741088032185794,0.671,0.482,0.000485711490780361,"6","AES"
"ENSA",4.11197025318444e-08,1.00512761086641,0.458,0.303,0.000563915600521714,"6","ENSA"
"HDDC2",4.90607949821253e-08,1.39777890492269,0.277,0.135,0.000672819742384867,"6","HDDC2"
"IRF1",6.7128361092017e-08,1.16721925355605,0.426,0.276,0.000920598344015922,"6","IRF1"
"DEF6",7.18433672552976e-08,2.01576679879695,0.29,0.148,0.000985259938539151,"6","DEF6"
"SCP2",7.53435620559628e-08,1.80319545417157,0.426,0.265,0.00103326161003547,"6","SCP2"
"TBCB1",8.31968067771527e-08,0.728942600956368,0.458,0.298,0.00114096100814187,"6","TBCB"
"SERPINB11",9.8460281261481e-08,0.719442460988441,0.516,0.356,0.00135028429721995,"6","SERPINB1"
"TMEM50A1",1.0320507892736e-07,0.724800044960981,0.419,0.257,0.00141535445240981,"6","TMEM50A"
"HSP90B11",1.13416272595757e-07,1.27745331182993,0.387,0.238,0.00155539076237821,"6","HSP90B1"
"RNF126",1.15474107609259e-07,1.32431639919952,0.297,0.153,0.00158361191175338,"6","RNF126"
"DSTN3",1.36936044725644e-07,1.17497111506183,0.335,0.19,0.00187794091736748,"6","DSTN"
"GIMAP73",1.62449625529248e-07,0.573962079982318,0.677,0.532,0.00222783416450811,"6","GIMAP7"
"FKBP11",1.65762328974139e-07,1.64237977220304,0.258,0.126,0.00227326457955135,"6","FKBP11"
"FAM49B1",2.03388842878738e-07,1.04120757358797,0.432,0.295,0.00278927459123901,"6","FAM49B"
"TBC1D10C",2.45907654239375e-07,0.969914969073492,0.445,0.293,0.00337237757023878,"6","TBC1D10C"
"OSTF12",2.73126782746047e-07,1.11382120722955,0.452,0.302,0.00374566069857929,"6","OSTF1"
"SDF2L1",3.01021247706146e-07,1.311239863231,0.271,0.136,0.00412820539104208,"6","SDF2L1"
"FLNA2",3.14803117129614e-07,1.3791631696101,0.348,0.204,0.00431720994831553,"6","FLNA"
"TAP12",3.7215880621666e-07,1.06347377480159,0.368,0.224,0.00510378586845528,"6","TAP1"
"LCP12",4.19573467302925e-07,0.998946680343896,0.516,0.379,0.00575403053059231,"6","LCP1"
"ACTR3",4.28580197331385e-07,0.666159196577081,0.555,0.406,0.00587754882620262,"6","ACTR3"
"PSMB92",4.33531990085001e-07,0.659351792353257,0.697,0.579,0.0059454577120257,"6","PSMB9"
"OPTN1",4.40429788417518e-07,1.05813820993092,0.271,0.135,0.00604005411835784,"6","OPTN"
"CCDC107",4.7481328513399e-07,1.06667144814834,0.303,0.163,0.00651158939232754,"6","CCDC107"
"EVL2",6.8263645514044e-07,0.701758678219444,0.665,0.524,0.00936167634579599,"6","EVL"
"CD972",9.44624657384097e-07,1.11462765928542,0.361,0.217,0.0129545825513655,"6","CD97"
"ATP6AP21",9.45191147128099e-07,1.02133351339065,0.387,0.244,0.0129623513917148,"6","ATP6AP2"
"CDC42SE1",1.06052687742775e-06,1.03016689840805,0.348,0.211,0.0145440655970441,"6","CDC42SE1"
"SRI1",1.49931529769276e-06,0.894842977634612,0.4,0.259,0.0205616099925585,"6","SRI"
"TBCC",1.5146467486904e-06,1.00806122865877,0.284,0.152,0.0207718655115401,"6","TBCC"
"PSMB1",1.51912676504828e-06,0.75684818853538,0.587,0.46,0.0208333044558722,"6","PSMB1"
"EMP32",1.70480574923637e-06,0.575940859964518,0.839,0.728,0.0233797060450276,"6","EMP3"
"C19orf66",2.37682188264365e-06,1.19336199178369,0.29,0.162,0.0325957352985751,"6","C19orf66"
"RAB7A1",2.44807339200293e-06,0.85623188393479,0.432,0.306,0.0335728784979281,"6","RAB7A"
"GOLGA7",2.45552307198693e-06,1.10716902907242,0.271,0.149,0.0336750434092288,"6","GOLGA7"
"RBM39",2.55754184097512e-06,0.701907049118232,0.477,0.346,0.0350741288071328,"6","RBM39"
"PSMD8",2.78747793269751e-06,0.819269301605416,0.432,0.292,0.0382274723690137,"6","PSMD8"
"HLA-F1",2.98473847104574e-06,1.30380713561311,0.452,0.325,0.0409327033919213,"6","HLA-F"
"MAP1LC3B1",3.22078016767868e-06,0.945941665599454,0.374,0.244,0.0441697792195455,"6","MAP1LC3B"
"DENND2D",4.38530818502869e-06,1.41108263228072,0.277,0.153,0.0601401164494835,"6","DENND2D"
"RASSF52",4.40786333655296e-06,1.26854359856335,0.297,0.176,0.0604494377974873,"6","RASSF5"
"MIEN11",4.72250376737371e-06,1.21272541969585,0.297,0.174,0.064764416665763,"6","MIEN1"
"TRAPPC11",4.80349540343816e-06,0.833551284891176,0.561,0.443,0.065875135962751,"6","TRAPPC1"
"CAPZB1",5.42914515655468e-06,0.500481412623743,0.671,0.553,0.0744552966769909,"6","CAPZB"
"ARPC51",5.70795642973465e-06,0.500567074001792,0.639,0.521,0.078278914477381,"6","ARPC5"
"PSENEN1",5.7746985606677e-06,1.15112878875591,0.252,0.134,0.0791942160609969,"6","PSENEN"
"PAIP21",6.21763870212177e-06,0.751315525703815,0.439,0.31,0.085268697160898,"6","PAIP2"
"SEPW11",6.56067522353254e-06,0.802494906979881,0.374,0.247,0.0899731000155253,"6","SEPW1"
"DDOST",7.12243048361927e-06,1.45172459828449,0.303,0.182,0.0976770116523547,"6","DDOST"
"HSP90AA12",7.98913807265045e-06,0.740649508865059,0.632,0.531,0.109563039528328,"6","HSP90AA1"
"WDR11",8.43584540022313e-06,1.11156713126189,0.381,0.255,0.11568918381866,"6","WDR1"
"C19orf101",9.04445438032475e-06,1.12027432250392,0.335,0.211,0.124035647371774,"6","C19orf10"
"RBM8A",1.04602829951173e-05,1.09785421885071,0.439,0.308,0.143452320995038,"6","RBM8A"
"DDIT41",1.05869739857045e-05,0.920782788028036,0.342,0.215,0.145189761239952,"6","DDIT4"
"RALY2",1.20434263075619e-05,0.708239620536183,0.342,0.22,0.165163548381905,"6","RALY"
"GHITM",1.33122953478448e-05,0.66871110201684,0.484,0.367,0.182564818400344,"6","GHITM"
"HMOX21",1.65141376844424e-05,1.29600635237869,0.29,0.177,0.226474884204444,"6","HMOX2"
"RNF2131",1.65659967090726e-05,0.940000859743671,0.342,0.22,0.227186078868221,"6","RNF213"
"CHCHD21",1.70428299646197e-05,0.40139525509974,0.768,0.71,0.233725370134795,"6","CHCHD2"
"PDIA61",2.08316512637641e-05,0.853328559573177,0.355,0.233,0.28568526543126,"6","PDIA6"
"P4HB2",2.24551593035471e-05,1.05677104540087,0.355,0.23,0.307950054688845,"6","P4HB"
"ZFAND61",2.5402749349368e-05,1.11699690002742,0.271,0.158,0.348373304577233,"6","ZFAND6"
"TMBIM61",2.57028320052033e-05,0.534907919071433,0.594,0.512,0.352488638119358,"6","TMBIM6"
"PIM12",2.77456751511806e-05,1.23183735025613,0.297,0.178,0.380504189023291,"6","PIM1"
"MSN2",2.91296192587165e-05,0.86498249874212,0.4,0.279,0.399483598514038,"6","MSN"
"CD471",2.97329464360452e-05,0.706948135052262,0.361,0.24,0.407757627423924,"6","CD47"
"DCTN31",2.99446168512407e-05,0.821641290217284,0.342,0.227,0.410660475497915,"6","DCTN3"
"STK17A3",3.16931087172012e-05,0.788103971661293,0.445,0.311,0.434639292947697,"6","STK17A"
"CNPY2",3.25274063157632e-05,1.09151986904359,0.284,0.172,0.446080850214377,"6","CNPY2"
"ATF6B",3.53975707869658e-05,1.10962246012334,0.252,0.143,0.485442285772449,"6","ATF6B"
"SELL2",3.60827020426946e-05,0.786435661689605,0.561,0.467,0.494838175813514,"6","SELL"
"NDUFB72",3.6879967235226e-05,1.02762210919202,0.387,0.281,0.50577187066389,"6","NDUFB7"
"CCDC121",4.004822594883e-05,1.26327645375861,0.348,0.242,0.549221370662254,"6","CCDC12"
"MIR1421",4.04210842777086e-05,1.27010538622964,0.271,0.161,0.554334749784496,"6","MIR142"
"LSM1",4.15555849990756e-05,1.16620644956928,0.258,0.149,0.569893292677323,"6","LSM1"
"CFLAR",4.4838233551836e-05,0.935808100136418,0.303,0.191,0.614911534929879,"6","CFLAR"
"CDC42",4.55942328749792e-05,0.725758260799762,0.465,0.369,0.625279309647465,"6","CDC42"
"SPCS22",5.87075312235008e-05,0.747126280404849,0.4,0.299,0.80511508319909,"6","SPCS2"
"IMP3",6.00264258769911e-05,0.789859302317663,0.323,0.208,0.823202404477057,"6","IMP3"
"CHMP2A2",6.2719051568294e-05,1.01882680691375,0.368,0.258,0.860129073207585,"6","CHMP2A"
"TERF2IP2",6.74721355202745e-05,0.686579487173401,0.335,0.223,0.925312866525045,"6","TERF2IP"
"ACP11",6.82398670068807e-05,0.993911159006295,0.342,0.23,0.935841536132362,"6","ACP1"
"ENO11",6.83118029876084e-05,0.348600887812259,0.671,0.559,0.936828066172062,"6","ENO1"
"MAF1",6.84000324568945e-05,0.657402787814024,0.335,0.222,0.938038045113851,"6","MAF1"
"SUMO2",6.9517585769896e-05,0.46623320259685,0.677,0.594,0.953364171248353,"6","SUMO2"
"HMGN3",7.089399908633e-05,0.897316804325627,0.342,0.232,0.972240303469929,"6","HMGN3"
"BAX2",7.3187897931426e-05,1.01417050341032,0.4,0.301,1,"6","BAX"
"PSMA51",7.58549361177252e-05,0.814579830469989,0.374,0.263,1,"6","PSMA5"
"EMC4",7.89327467651812e-05,0.952340344712123,0.31,0.204,1,"6","EMC4"
"SIGIRR1",9.64650280808055e-05,1.13423438487261,0.329,0.22,1,"6","SIGIRR"
"WIPF11",0.000109141548869873,1.14154525045202,0.303,0.202,1,"6","WIPF1"
"RPA22",0.00011729591842502,0.792993291135399,0.284,0.176,1,"6","RPA2"
"SEC61B",0.000124468770745567,0.575377972224505,0.419,0.313,1,"6","SEC61B"
"TMEM592",0.000139651943150687,0.5928825643104,0.484,0.393,1,"6","TMEM59"
"KDELR21",0.000141281403579052,0.912370315327995,0.277,0.173,1,"6","KDELR2"
"DOK23",0.000142688620884401,0.891359059217506,0.342,0.235,1,"6","DOK2"
"LSP12",0.000148274357746336,0.406888308517696,0.652,0.54,1,"6","LSP1"
"SRSF2",0.000163497618092867,1.11590258622058,0.484,0.389,1,"6","SRSF2"
"NDUFA61",0.00017746171564581,1.08695891296723,0.258,0.161,1,"6","NDUFA6"
"DDX53",0.000182749428118578,0.319825631382982,0.884,0.81,1,"6","DDX5"
"SRSF91",0.000185313621634764,0.706212029097233,0.4,0.301,1,"6","SRSF9"
"KLF2",0.000215044385333041,0.615824727702639,0.71,0.605,1,"6","KLF2"
"C11orf581",0.000226487621098226,0.558126058838028,0.471,0.384,1,"6","C11orf58"
"CYCS",0.000251269543694921,0.643354708512049,0.419,0.312,1,"6","CYCS"
"TPI12",0.000269253926934887,0.459641604705155,0.594,0.503,1,"6","TPI1"
"CIRBP2",0.000285422392462209,0.713278468414978,0.735,0.706,1,"6","CIRBP"
"DNAJB6",0.000288236087154115,0.856811611515685,0.277,0.178,1,"6","DNAJB6"
"PLEKHJ1",0.000303466885344772,0.839879453889731,0.252,0.159,1,"6","PLEKHJ1"
"SRSF3",0.000328407438046519,1.07543681615005,0.555,0.469,1,"6","SRSF3"
"UBE2L31",0.00036334592253362,0.881250983862589,0.329,0.233,1,"6","UBE2L3"
"VDAC3",0.000365176602193262,0.469310927131917,0.258,0.165,1,"6","VDAC3"
"NOP102",0.000376524401137557,0.707756712137028,0.394,0.29,1,"6","NOP10"
"PDAP1",0.00041614893329478,0.896819154255149,0.271,0.18,1,"6","PDAP1"
"CSNK2B2",0.000417352683186767,1.14185421911888,0.419,0.337,1,"6","CSNK2B"
"ARL6IP52",0.000425143478455903,0.291423151526323,0.535,0.451,1,"6","ARL6IP5"
"MYH91",0.000467392864090144,0.873406797389405,0.277,0.184,1,"6","MYH9"
"POLR3GL",0.000493953023029015,0.858031869233536,0.29,0.202,1,"6","POLR3GL"
"LIMD21",0.000509159863248954,0.462083184362153,0.729,0.653,1,"6","LIMD2"
"LMAN21",0.000569583916171679,0.864402277950141,0.342,0.256,1,"6","LMAN2"
"IFI16",0.000571203177566648,0.932141400880085,0.265,0.172,1,"6","IFI16"
"LCK3",0.000596365942825638,0.484721923561192,0.471,0.354,1,"6","LCK"
"TGFB12",0.000602688097011361,0.729160769569888,0.29,0.195,1,"6","TGFB1"
"HSPA83",0.00062457921205894,0.381908949636505,0.716,0.673,1,"6","HSPA8"
"RNF167",0.000641495105809131,1.02649777301983,0.258,0.166,1,"6","RNF167"
"TCF251",0.000692188497587898,0.824364311045506,0.335,0.25,1,"6","TCF25"
"PPP2R5C2",0.000755276053255871,0.775196080130346,0.329,0.238,1,"6","PPP2R5C"
"BUD311",0.000792722794001888,0.832228395337435,0.335,0.252,1,"6","BUD31"
"HMGB12",0.000795546917023326,0.361766778884248,0.677,0.631,1,"6","HMGB1"
"WSB11",0.000807824657597989,0.805668191611078,0.271,0.176,1,"6","WSB1"
"NDUFB8.1",0.000808764867610501,0.676197905956535,0.471,0.397,1,"6","NDUFB8.1"
"ARHGDIB1",0.000819366140111466,0.401293626327266,0.935,0.914,1,"6","ARHGDIB"
"ADRM11",0.000823229963174521,0.898850249533055,0.258,0.171,1,"6","ADRM1"
"SP1001",0.000824819133909527,0.685697328405661,0.361,0.264,1,"6","SP100"
"C9orf161",0.00086839628603963,0.373796661712863,0.445,0.359,1,"6","C9orf16"
"COPE2",0.000882120961868571,0.433204789295726,0.516,0.433,1,"6","COPE"
"HNRNPM1",0.000897977765345059,0.629218318644272,0.4,0.307,1,"6","HNRNPM"
"VAMP2",0.000911396966351896,0.545649643604366,0.529,0.451,1,"6","VAMP2"
"GYPC2",0.000915845407237992,0.667280418037318,0.387,0.287,1,"6","GYPC"
"TAPSAR1",0.000927135333073092,0.788172907064717,0.316,0.228,1,"6","TAPSAR1"
"C1orf1622",0.00103008373319446,0.715595747291919,0.497,0.382,1,"6","C1orf162"
"FERMT3",0.00104437164350757,0.932371518797769,0.265,0.179,1,"6","FERMT3"
"IL10RA2",0.00104883252324095,0.713837930959849,0.297,0.207,1,"6","IL10RA"
"TMEM160",0.00115105049322262,0.871942317327886,0.271,0.184,1,"6","TMEM160"
"ATP5J22",0.00126897442681706,0.57002328437836,0.4,0.32,1,"6","ATP5J2"
"CDKN2D1",0.00137294275251088,0.666235137560876,0.31,0.216,1,"6","CDKN2D"
"PTPRC2",0.00141326546058052,0.440625060090972,0.523,0.451,1,"6","PTPRC"
"RBM3",0.00148421937007903,0.821141576866758,0.684,0.641,1,"6","RBM3"
"TPM31",0.00152188566949829,0.484919804117994,0.529,0.472,1,"6","TPM3"
"CHMP51",0.00169344172020547,0.949633888124473,0.297,0.217,1,"6","CHMP5"
"SRP9",0.00174200918009015,0.543718090836315,0.4,0.327,1,"6","SRP9"
"POLR2L1",0.00177790357602658,0.596913240552544,0.426,0.354,1,"6","POLR2L"
"SUB11",0.00188805820565374,0.767445443930874,0.374,0.297,1,"6","SUB1"
"RHOA2",0.00189414261819643,0.352301676414626,0.645,0.563,1,"6","RHOA"
"BANF1",0.00202342334409789,0.711276551702339,0.323,0.24,1,"6","BANF1"
"MYO1G1",0.00237687479227167,0.743097449057081,0.31,0.23,1,"6","MYO1G"
"RBCK11",0.00240232964850318,0.536855371746947,0.29,0.203,1,"6","RBCK1"
"GLRX2",0.00291259088593221,0.495104375283981,0.432,0.373,1,"6","GLRX"
"PGAM12",0.00294420214175384,0.781408827984225,0.31,0.232,1,"6","PGAM1"
"GADD45B1",0.00310166588779315,0.866106954873979,0.31,0.232,1,"6","GADD45B"
"HNRNPF1",0.00313450014952354,0.429986928530675,0.452,0.377,1,"6","HNRNPF"
"MDH2",0.00321445559182343,0.563767694095085,0.368,0.294,1,"6","MDH2"
"PSMB72",0.00364860458467731,0.590587973104511,0.381,0.311,1,"6","PSMB7"
"HNRNPK2",0.00381280883261281,0.369211157577965,0.555,0.494,1,"6","HNRNPK"
"SLC25A31",0.00422130082698846,0.461571265612174,0.574,0.523,1,"6","SLC25A3"
"IDH21",0.00475018888648759,0.653013848281593,0.252,0.18,1,"6","IDH2"
"DNAJA1",0.00477804628067768,1.12716158267791,0.361,0.292,1,"6","DNAJA1"
"MDH11",0.00479527195282592,0.700608153997003,0.31,0.232,1,"6","MDH1"
"SKP11",0.00483993663674798,0.344448433123439,0.516,0.464,1,"6","SKP1"
"TMBIM4.11",0.00491074979560024,0.368125318786301,0.361,0.287,1,"6","TMBIM4.1"
"ICAM31",0.00503312506099141,0.398677125146164,0.484,0.419,1,"6","ICAM3"
"FAM96B",0.00503406682923013,1.33809880076896,0.329,0.259,1,"6","FAM96B"
"SRSF11",0.00520565586175858,0.609362017145456,0.316,0.242,1,"6","SRSF11"
"DECR11",0.005442285605747,0.648003414736089,0.252,0.182,1,"6","DECR1"
"PSMA72",0.00547331127702355,0.880666701477073,0.619,0.56,1,"6","PSMA7"
"IFI352",0.00555793082775979,0.698828758176084,0.252,0.177,1,"6","IFI35"
"CEBPD2",0.00560116266705823,0.375680648607292,0.31,0.219,1,"6","CEBPD"
"PSMA2.1",0.00573525425907651,0.457897402712702,0.31,0.228,1,"6","PSMA2.1"
